Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
AG.LND.ARBL.HA.PC,0.144898168542244,0.144479331221473,0.144231523484109,0.144782524253267,0.143994701696559,0.143580871913942,0.143448825241796,0.142941145913742,0.143298213821145,0.144189763326646,0.14434440925268,0.144046021113485,0.144372478222329,0.145317085668526,0.145844487628413,0.144857479976321,0.147929025410071,0.147141795490237,0.147261589766733,0.146587225635168,0.145054371272668,0.142843838799629,0,0,0
AG.LND.ARBL.HA,11835000,11835000,11832000,11879000,11822000,11804000,11813000,11791000,11827000,11898000,11904000,11866000,11877000,11932000,11945000,11846000,11875000,11834000,11876000,11871000,11849000,11763000,0,0,0
SH.STA.ARIC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS.MIL.TOTL.TF.ZS,0.917049874171964,0.963029655638173,0.866737866855979,0.832134701723749,0.821507941611584,0.549300693758578,0.764631650603204,0.731747751321855,0.699798359682484,0.700235064473034,0.690793606964518,0.591289469653726,0.582584338394782,0.582530511587367,0.599482337531263,0.598613437359453,0.470479488450533,0.446737251072469,0.431224276480247,0.422032925988067,0.416266326303402,0.415978826747397,0.415809972994297,0,0
MS.MIL.TOTL.P1,365000,383500,347100,333500,331000,221100,308400,296000,284500,284000,285000,246000,244000,244000,251465,251465,196000,186450,181550,178600,177300,179100,180000,0,0
MS.MIL.XPRT.KD,1509000000,1950000000,939000000,1808000000,1858000000,1612000000,896000000,906000000,1652000000,1111000000,2071000000,2758000000,3292000000,2362000000,2461000000,2664000000,1317000000,747000000,779000000,1788000000,1766000000,2514000000,1982000000,1071000000,1185000000
MS.MIL.MPRT.KD,228000000,246000000,61000000,543000000,129000000,113000000,133000000,71000000,64000000,238000000,199000000,409000000,75000000,285000000,339000000,282000000,84000000,131000000,113000000,95000000,96000000,55000000,43000000,14000000,39000000
FB.ATM.TOTL.P5,0,0,0,0,0,0,0,0,0,0,0,0,107.0527,109.8653,112.311,116.6821,121.0575,118.534,118.2887,123.3898,122.1665,120.0928,118.2177,0,0
IC.TAX.METG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG.LND.PRCP.MM,0,0,700,0,0,0,0,700,0,0,0,0,700,0,0,0,0,700,0,700,0,0,0,0,0
IC.CUS.DURS.EX,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI.RMT.COST.OB.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6373833647478,10.9388683897072,9.01,7.76343830630917,7.31723813946491,8.55862622341052,7.56913423538208,0,0
SI.RMT.COST.IB.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.SW.TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.SW.FE.TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.SW.MA.TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.WK.TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.WK.FE.TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.WK.MA.TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FB.BNK.CAPA.ZS,0,0,0,0,0,0,0,0,0,0,4.07,4.33,4.27,4.49,4.81,4.3,4.36,4.73,5.45,5.61,5.94,5.98,6.33,6.47,0
FD.RES.LIQU.AS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FB.AST.NPER.ZS,0,0,0,0,0,0,0,0,0,0,4.05,3.41,2.65,2.85,3.31,3.2,3.03,2.86,2.7,2.34,1.97,1.71,1.5,1.24,0
VC.BTL.DETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per_si_allsi.ben_q1_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per_allsp.ben_q1_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per_sa_allsa.ben_q1_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per_lm_alllm.ben_q1_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM.TAX.MRCH.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
TM.TAX.MANF.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
TM.TAX.TCOM.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
EN.BIR.THRD.NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
SP.DYN.CBRT.IN,9.4,9.7,9.9,9.6,9.4,9.3,8.9,8.7,8.6,8.6,8.3,8.2,8.3,8.3,8.1,8.3,8.3,8.4,8.5,8.8,9,9.6,9.5,9.5,0
SH.STA.BRTC.ZS,0,0,0,0,98.7,98.6,98.6,98.6,98.6,98.2,98.2,98.4,98.4,98.5,98.3,98.3,98.3,98.5,98.5,98.5,98.7,0,0,0,0
FB.CBK.BRWR.P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM.TAX.MRCH.BR.ZS,4.09,6.16,6.09,6.07,6.08,6.1,6.32,6.24,6.24,6.09,6.27,6.23,6.16,5.93,5.9,5.88,5.83,6.02,5.92,5.9,4.39,4.39,4.39,4.39,0
TM.TAX.MANF.BR.ZS,3.98,4.19,4.19,4.19,4.19,4.21,4.21,4.23,4.23,4.24,4.24,4.24,4.2,4.19,4.19,4.19,4.19,4.17,4.15,4.15,3.99,3.99,4,4,0
TM.TAX.TCOM.BR.ZS,4.57,13.02,12.72,12.64,12.66,12.7,13.72,13.24,13.24,12.52,13.31,13.16,12.86,11.88,11.71,11.66,11.45,11.48,11.14,11.06,5.76,5.76,5.75,5.75,0
IC.FRM.BRIB.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM.LBL.BMNY.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM.LBL.BMNY.CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM.LBL.BMNY.ZG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM.LBL.BMNY.IR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQ.WEF.CUST.XQ,0,0,0,0,0,0,0,0,0,0,0,0,5.24590163934426,4.99185313727097,5.093564665,5.1331298013,4.7,4.9,4.9,4.7,4.70156070455428,4.7,5.3,0,0
IC.BUS.DISC.XQ,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ER.FSH.CAPT.MT,239889,236411,259352,266087,237854,204084,209142,221772,257647,258343,281368,293037,290511,274281,244047,243146,233883,214408,235107,242743,261744,271185,0,0,0
SH.DTH.COMM.ZS,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,4.9,4.8,0,0,0
SH.DTH.INJR.ZS,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,4,4,0,0,0
SH.DTH.NCOM.ZS,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,91.6,0,0,0,0,91.1,91.2,0,0,0
GC.DOD.TOTL.GD.ZS,35.2768115865534,36.5401603923105,37.1433874583919,37.1045890313001,19.1767970901008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG.PRD.CREL.MT,39863871,42135618,45485681,44574851,44452029,45271234,49709326,43391325,39426039,51097000,45980200,43474800,40632149,50104858,49750199,44038739,41920400,45396500,47757100,52010400,48866800,45364400,45556800,0,0
AG.YLD.CREL.KG,6107.8,6282,6484.9,6330.2,6699.9,6452.9,7055.2,6251.5,5764.5,7355.3,6723.2,6486.6,6182.9,7118.8,7201.4,6685.2,6458.3,6964.9,7318,8050.3,7497.8,7182.1,7269.9,0,0
NE.GDI.STKB.KN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE.GDI.STKB.CN,14924000000,4515000000,14216000000,24621000000,19869000000,28948000000,25685000000,14389000000,20202000000,16925000000,9346000000,18313000000,33079000000,29112000000,-17391000000,13419000000,34057000000,-16612000000,4281000000,9661000000,56000000,-2903000000,7353000000,21310000000,0
NE.GDI.STKB.CD,20368500068.2408,5868208994.02132,16034288292.3528,27365788596.1987,21168761985.9365,26670351943.9838,22984340044.7427,13541313758.7051,22801354401.8059,21014402781.2267,11622932471.0857,22974532680.9685,45276485080.7555,42642449099.1651,-24160878021.6727,17772451778.713,47343784352.9035,-21344130248.3329,5684057372.17465,12817574671.3939,62107739.6026364,-3211158405.51652,8286028137.1129,25153851297.2363,0
BM.GSR.ROYL.CD,5229593330.61565,4687826793.80665,4961800845.90428,4904364198.22468,4394913908.49817,4414303163.77605,4317017245.3959,3545971639.04598,4116085265.44564,4514202955.41126,7208115337.91223,7082602231.37776,7499376290.76768,8632835619.01576,7008622136.38986,7115326141.84704,7405166331.67613,6396891367.77917,8696432169.70548,10729008199.2893,10117945573.8249,11295106925.6023,14366177566.1857,16060933608.022,0
BX.GSR.ROYL.CD,2705200939.58362,2878685212.1817,2736737194.34244,3094772570.80723,2690187258.46154,2535822064.86353,2742329706.6839,3324060970.4621,3579689299.91534,4466712872.6912,5743253423.72683,5161751714.39285,6307875661.91765,7335720009.32002,7212871240.40571,8276542348.34055,10723917538.9949,10295613426.3183,18028602139.2199,23486335058.5512,24082893579.6633,28726730973.8087,31138409910.6735,36316807065.6319,0
NV.MNF.CHEM.ZS.UN,0,0,0,10.2150935934107,8.96246702014935,9.76805939725751,9.79386851086547,10.1217493657193,9.97981237820493,9.92340843834434,10.2994823557301,9.98253127772003,10.1613294799311,10.938677942506,11.8108202303399,11.4277865035719,10.8815980165502,10.5190669838404,10.4389190243075,10.3807386181986,10.3838271682726,10.3838247336245,0,0,0
SL.AGR.0714.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.AGR.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.AGR.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.MNF.0714.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.MNF.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.MNF.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.SRV.0714.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.SRV.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.SRV.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.HIV.0014,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,0
SH.HIV.INCD.14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
SL.TLF.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.SLF.0714.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.SLF.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.SLF.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.SW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.SW.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.SW.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.FAM.0714.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.FAM.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.FAM.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.WAG.0714.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.WAG.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.WAG.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.WK.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.WK.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL.TLF.0714.WK.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE.PRM.UNER.ZS,0,0,0,0,13.13157,13.53527,0.63864,4.48693,3.61075,2.70148,2.04134,1.96939,1.62444,2.53014,2.93107,2.35302,2.45141,3.29518,3.58947,3.23601,1.85685,0.51429,0.5293,0,0
SE.PRM.UNER.FE.ZS,0,0,0,0,12.46765,12.88623,0,4.44493,3.52318,2.89624,2.16788,2.02152,1.63843,2.63405,2.98271,2.44592,2.53881,3.19924,3.47067,3.03013,1.54366,0.18031,0,0,0
SE.PRM.UNER.MA.ZS,0,0,0,0,13.76427,14.15359,0,4.52692,3.69415,2.51597,1.92079,1.91971,1.61112,2.43115,2.88188,2.26456,2.3682,3.38631,3.7021,3.43086,2.15286,0.82963,0,0,0
SE.PRM.UNER,0,0,0,0,469982,469848,21535,147592,116838,86792,65456,62917,51333,78712,89319,70080,71525,95234,102890,92141,52589,14502,15035,0,0
SE.PRM.UNER.FE,0,0,0,0,217737,218237,0,71322,55613,45392,33913,31512,25261,39978,44339,35532,36126,45040,48415,41954,21244,2469,0,0,0
SE.PRM.UNER.MA,0,0,0,0,252245,251611,0,76270,61225,41400,31543,31405,26072,38734,44980,34548,35399,50194,54475,50187,31346,12033,0,0,0
SH.MLR.TRET.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM.AST.CGOV.ZG.M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS.AST.CGOV.GD.ZS,0,0,0,0,0,0,3.48642602667845,3.03200007278947,2.39431715930312,3.10176263635239,1.96127272965638,0.935230684086068,0.163309395691224,-0.253996677780003,0.203211311142277,3.64603805958509,0.836068251681789,1.09907442146789,1.20041972717733,1.44420191089113,3.98987482137376,8.00912542675728,8.58748409086006,8.72289848312238,0
FS.AST.DOMO.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM.AST.DOMO.ZG.M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM.AST.PRVT.ZG.M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN.ATM.CO2E.KD.GD,0.304153711319252,0.310581001243706,0.295761657476957,0.287584271316897,0.271387004999696,0.266161625925532,0.269187029662201,0.26215884061479,0.261843178900842,0.256873970315009,0.248906323172504,0.245562751534606,0.227955378769036,0.225788050786984,0.22154535857973,0.223433706879251,0.207528154002968,0.208738537841967,0.212751002978606,0.197832948467979,0,0,0,0,0
EN.ATM.CO2E.PP.GD.KD,0.269184120683098,0.274872443140796,0.261756929923317,0.254519725769423,0.24018471446164,0.235560115060193,0.238237677799883,0.232017543642992,0.231738174634034,0.227340292925253,0.220288713377973,0.217329563586952,0.201746570583574,0.199828427699339,0.196073532300611,0.197744770748912,0.183667933591772,0.184739155468293,0.188290293788759,0.175087418938645,0,0,0,0,0
EN.ATM.CO2E.PP.GD,0.449779626622843,0.451842505681854,0.427900120748107,0.41134110718168,0.381030707779173,0.371037361493527,0.365258845268322,0.344727285812554,0.333696722812426,0.316196969099295,0.304030415942967,0.290496206102254,0.261740666053372,0.251474095255255,0.239302272880754,0.238069089235089,0.214492966685502,0.212162856932909,0.208708845723047,0.189089068283582,0,0,0,0,0
EN.ATM.CO2E.KT,864110.215,889614.2,862276.715,855364.42,822460.429,829977.779,853662.932,829724.756,822812.461,816802.248,797180.131,816472.218,780546.619,780564.954,722263.321,758859.981,732497.918,739861.254,757312.507,719883.438,0,0,0,0,0
EN.ATM.CO2E.PC,10.579466630515,10.8602336004331,10.5111125988271,10.4252731613799,10.0177587659515,10.0956398829225,10.3662866966788,10.058672497298,9.96935452533021,9.89868236878404,9.66637223430522,9.91147601151208,9.48803988827902,9.50632117752826,8.81859556166104,9.27963401169499,9.1248592104965,9.19929975724339,9.39062341958994,8.88937039483839,0,0,0,0,0
EN.CO2.ETOT.ZS,44.3112444408129,43.9880516259934,43.7859649122807,44.1966446677135,44.0793590419985,44.8350566223535,45.3900453359308,46.3295069742424,46.8422591491643,47.1905365441487,47.7617062382429,47.572098842665,51.1815028298688,48.0580958891741,47.6669767183574,47.6814210602607,48.4691854343575,48.9997046107575,48.4486686041945,48.4673773279688,0,0,0,0,0
EN.ATM.CO2E.GF.ZS,17.8374249400581,19.376339653751,19.1103361755513,19.473977535797,20.0488659619149,19.8279556590394,20.2804171892988,20.8602188555165,21.1201383349006,21.3626405200589,22.3470856927316,22.2439300439247,22.44558553395,22.6409598707144,23.063214918538,22.9087236582054,21.7607657418625,21.6135843221221,22.1081633344793,20.162596656377,0,0,0,0,0
EN.ATM.CO2E.GF.KT,154135.011,172374.669,164783.979,166573.475,164893.989,164567.626,173126.404,173082.4,173779.13,174490.528,178146.527,181615.509,175198.259,176727.398,166577.142,173845.136,159397.156,159910.536,167427.886,145147.194,0,0,0,0,0
EN.ATM.CO2E.LF.ZS,38.9144687984044,38.9711459192086,39.5368814986498,39.7226271113779,39.4454426694369,38.1793520281704,38.2918950497431,37.6416461894744,36.9782915818043,36.2541751966383,36.0733786276467,35.3400343133292,32.5702232014921,35.3553006173014,36.1580601432756,34.783974331096,34.7752735865114,34.3518601124097,34.0754693227323,34.7723544933117,0,0,0,0,0
EN.ATM.CO2E.LF.KT,336263.9,346692.848,340917.323,339773.219,324423.157,316880.138,326883.714,312322.057,304261.991,296124.918,287569.807,288541.562,254225.776,275971.086,261156.406,263961.661,254728.155,254156.103,258057.791,250320.421,0,0,0,0,0
EN.CO2.MANF.ZS,13.6093569435852,12.4522346841008,12.6502923976608,12.5087070990897,12.4707065997571,12.6403249630724,11.5913272484577,11.711348272026,12.0035573315141,12.0554685752628,12.0392495805582,12.0875821082265,12.5231475444042,12.8755143369407,12.0545320764671,12.7927049428756,13.1189235755015,12.482880850721,12.1357316785798,12.442103225628,0,0,0,0,0
EN.CO2.OTHX.ZS,1.75792877236807,2.05940370850476,2.14853801169591,2.09088440514279,1.47970013373741,1.36139832594781,1.34444484529264,1.37039889487904,0.125481214365773,0.120529834240413,0.13727184910265,0.102596183922427,0.0769411335124256,0.0670734066841252,0.0721911399258677,0.0698406841751563,0.0656356401526005,0.0617632052418174,0.0562930379912549,0.053921771952385,0,0,0,0,0
EN.CO2.BLDG.ZS,20.7251164365173,22.4494166713634,21.5602339181287,20.8073104213646,20.1759444437628,19.8141309699655,21.2910518657479,20.1635676825467,21.0479508795868,20.2614379084967,20.2857288118359,21.0384735689709,16.8735818053781,19.7995537038709,19.7956435423637,19.9428097039019,17.8487918939984,18.520905502296,19.4171706857278,17.6725151050092,0,0,0,0,0
EN.ATM.CO2E.SF.ZS,41.0278172674998,39.5993404781533,38.9793531650684,38.3349052559376,37.9692090937058,39.5264583342538,39.2253303321363,39.3042763448654,39.9103318878881,40.4343102395575,39.6355908423914,40.35768501801,42.8480153342385,39.9268070393025,38.7057467646208,40.3850335599658,41.1766472761497,41.8453425322905,41.751686269193,42.8385138095093,0,0,0,0,0
EN.ATM.CO2E.SF.KT,354525.56,352281.356,336109.886,327903.14,312281.72,328060.821,334852.105,326117.311,328387.184,330268.355,315967.055,329509.286,334448.735,311654.663,279557.412,306465.858,301618.084,309597.476,316190.742,308387.366,0,0,0,0,0
EN.CO2.TRAN.ZS,19.5975206900979,19.0520205151327,19.8561403508772,20.3976340302948,21.7942897807443,21.3478581979321,20.3831307045709,20.4264006552487,19.979533161152,20.3720271378513,19.7760435202603,19.1992492962152,19.3448266868365,19.2010525365357,20.410656522886,19.5132236087867,20.4974634559899,19.9347458309836,19.9408268530883,21.3654651789788,0,0,0,0,0
EN.ATM.CO2E.EG.ZS,2.56802558737252,2.55742318796703,2.50064690724483,2.49570004856168,2.45537314467968,2.46592355665244,2.46242014656712,2.44831791384633,2.4407752134713,2.4058688027094,2.36543843743479,2.35726278219868,2.38045346738604,2.3548971193654,2.3264985839672,2.32160360972138,2.35795672724745,2.37281993729308,2.38369157284203,2.35202009734529,0,0,0,0,0
NY.GDP.COAL.RT.ZS,0.0220915013328901,0.0198983874493044,0.0175431284415792,0.0160634124423585,0.00893088603634222,0.0153408808880535,0.0395442559938242,0.021156606228402,0.0164935573413514,0.0733272645689382,0.0628451488402419,0.0574174942715632,0.0571108920993318,0.174564061132123,0.0588137834128589,0.088553425832791,0.109654585754825,0.0485758447485013,0.0175638250447933,0.0151431719016058,0.014738861579514,0.0143529204188808,0.0183067550570173,0,0
EG.USE.CRNW.ZS,0.788969321072464,0.771419159808073,1.17412421365574,1.25779806913713,1.27469801659207,1.38335638686963,1.3878434419036,1.48142490182234,1.97514160686922,2.18791362968907,2.59008974748149,3.03316388478588,3.37482281799891,3.06919812668846,3.52004481264179,3.80614313842121,3.75328737539749,3.78193090353383,3.66427502278878,3.95475823681342,4.06953516695409,0,0,0,0
FB.CBK.BRCH.P5,0,0,0,0,0,0,0,0,0,21.30151,20.20972,16.69511,16.31572,16.3244,15.86496,15.71192,15.84649,14.18075,14.8931,14.55075,14.04671,13.51131,12.89777,11.09707,0
DT.NFL.PCBO.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX.VAL.SERV.CD.WT,67708618619.3419,68826382620.0777,71664436413.4239,77166372250.1726,76484437380.8792,77850959146.0149,78430185940.0274,92810961104.917,112744860776.847,143878237524.099,156316630554.089,178287509638.317,208062334310.502,239209148983.742,221643978058.971,225953634606.637,250544090011.992,250841690915.326,271335046265.934,297980494156.885,275829820126.633,288333260810.089,315403008911.47,343471706391.41,0
TM.VAL.SERV.CD.WT,131271732976.9,131894953303.454,127253908454.574,132458877862.587,138734848310.11,135397309442.464,140486420282.03,143616568352.882,170799796834.231,193972205064.141,207582602869.411,222855722860.817,256912635392.897,286521322851.255,249973657256.289,262799026547.763,296698893324.465,294057442662.33,327463504660.674,335687528810.514,299894826375.509,315125014649.459,345731488765.965,370504862776.493,0
BX.GSR.CMCP.ZS,43.318023936458,42.5928290446409,43.084821422235,43.4787815291876,42.4244867879062,42.9457043256238,45.8244227381413,44.7397282322164,48.0346641197095,45.5260510031403,45.5313902029554,44.1262636021105,44.1508045250442,43.6971651348626,45.3075911453466,46.0539584209761,46.9936543106715,47.8035863962709,51.2576011893944,55.0668419186639,56.2374477447572,58.0694723361324,58.2016471824593,19.9235201709354,0
BM.GSR.CMCP.ZS,33.4498886786281,33.8877523983639,36.1654056392119,37.0911503322925,38.2962926126577,39.2632422819815,41.6988223079513,39.5049593310397,38.0927137651553,37.3179150269609,37.933759712421,38.2419000980879,37.1508478945821,36.5390331726493,39.2360118298117,39.2663535242247,40.2340358979927,41.8080768735521,43.5454137731617,43.8585538116055,46.2212954826474,47.5799607979578,47.2554957252117,12.0716050121112,0
SH.MED.CMHW.P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC.XPN.COMP.ZS,4.88351642681094,5.82174694972016,5.79012662615693,5.70352086115664,5.74448068255525,5.67619171679753,5.66144661569589,5.64762124053913,5.59857129916296,5.63449281130455,5.5882598133712,5.63975538126899,5.64432138385228,5.70970861398068,5.67511151956297,5.51860088647486,5.75985598201823,5.82664787449261,5.8166117746092,5.8133839681164,5.80301425780627,5.78671846480103,5.76065425908167,5.83020550361582,0
GC.XPN.COMP.CN,35460140643.1953,36298766883.9137,36215157601.0262,36423596782.6841,37411275113.982,37486932383.7429,37808555861.2711,38704729695.362,39095775139.1758,38742490845.8895,38995435803.6856,39266966034.7468,39506072889.1419,41107446845.9569,43091292021.3872,44389859578.5201,44798143878.5441,45578661665.8247,46679938142.5357,47739974216.8893,49074756884.9883,50530377908.043,52754285901.8496,54723474898.0388,0
